version,split,class_name,image_name,mse,psnr,ssim
v1_uniform,train,glioma,Tr-gl_1083.jpg,0.3817138671875,52.31342423256733,0.9965924357615067
v1_uniform,train,glioma,Tr-gl_1084.jpg,0.327484130859375,52.97890100958996,0.9950970713457796
v1_uniform,train,glioma,Tr-gl_1085.jpg,0.325836181640625,53.000810531041196,0.9915735669299092
v1_uniform,train,glioma,Tr-gl_1086.jpg,0.3878021240234375,52.24470177452887,0.9938781253830405
v1_uniform,train,glioma,Tr-gl_1087.jpg,0.3793792724609375,52.34006761520706,0.9959375492534651
v1_uniform,train,glioma,Tr-gl_1088.jpg,0.48822021484375,51.24464603375149,0.9957068622086817
v1_uniform,train,glioma,Tr-gl_1089.jpg,0.3116607666015625,53.193982262871565,0.9903199245150855
v1_uniform,train,glioma,Tr-gl_109.jpg,0.3412017822265625,52.80069069881393,0.9946775672393687
v1_uniform,train,glioma,Tr-gl_1090.jpg,0.379669189453125,52.33675005743948,0.9945230868316229
v1_uniform,train,glioma,Tr-gl_1091.jpg,0.38360595703125,52.2919501814167,0.9936529830134384
v1_uniform,train,glioma,Tr-gl_1092.jpg,0.36181640625,52.545921051923756,0.9890266954948358
v1_uniform,train,glioma,Tr-gl_1093.jpg,0.37554931640625,52.38413385075618,0.9951990787284823
v1_uniform,train,glioma,Tr-gl_1094.jpg,0.3274688720703125,52.97910336938866,0.9905101813421201
v1_uniform,train,glioma,Tr-gl_1095.jpg,0.481475830078125,51.30505870294509,0.9934223844019351
v1_uniform,train,glioma,Tr-gl_1096.jpg,0.323211669921875,53.03593327790185,0.9905517981531963
v1_uniform,train,glioma,Tr-gl_1097.jpg,0.327484130859375,52.97890100958996,0.995265308526469
v1_uniform,train,glioma,Tr-gl_1098.jpg,0.31512451171875,53.14598175116424,0.993382282863788
v1_uniform,train,glioma,Tr-gl_1099.jpg,0.3260040283203125,52.998573943383946,0.9947439852113654
v1_uniform,train,glioma,Tr-gl_11.jpg,0.4856109619140625,51.26791879165917,0.9928423093502524
v1_uniform,train,glioma,Tr-gl_110.jpg,0.378753662109375,52.34723520212454,0.9921999666663949
v1_uniform,train,glioma,Tr-gl_1100.jpg,0.376556396484375,52.372503315987906,0.9938873469516886
v1_uniform,train,glioma,Tr-gl_1101.jpg,0.330078125,52.944636172300676,0.9932543348296893
v1_uniform,train,glioma,Tr-gl_1102.jpg,0.382232666015625,52.307525612883445,0.9910273392439676
v1_uniform,train,glioma,Tr-gl_1103.jpg,0.37109375,52.435967208909126,0.9916388751378853
v1_uniform,train,glioma,Tr-gl_1104.jpg,0.477935791015625,51.33710806265593,0.9891088783451231
v1_uniform,train,glioma,Tr-gl_1105.jpg,0.381988525390625,52.31030043595942,0.9968079965988407
v1_uniform,train,glioma,Tr-gl_1106.jpg,0.48779296875,51.24844824945721,0.9935951841253052
v1_uniform,train,glioma,Tr-gl_1107.jpg,0.4853668212890625,51.27010275364705,0.9956876836869634
v1_uniform,train,glioma,Tr-gl_1108.jpg,0.331146240234375,52.93060532346346,0.9948467299466434
v1_uniform,train,glioma,Tr-gl_1109.jpg,0.3835906982421875,52.292122935243135,0.9956720410796781
v1_uniform,train,glioma,Tr-gl_111.jpg,0.380645751953125,52.32559373483913,0.9958700664367564
v1_uniform,train,glioma,Tr-gl_1110.jpg,0.3159332275390625,53.13485056653213,0.9915732703824579
v1_uniform,train,glioma,Tr-gl_1111.jpg,0.480865478515625,51.31056760812851,0.9953365727241061
v1_uniform,train,glioma,Tr-gl_1112.jpg,0.3748931884765625,52.391728111743305,0.9928455927331334
v1_uniform,train,glioma,Tr-gl_1113.jpg,0.33905029296875,52.8281623688676,0.9953657145774863
v1_uniform,train,glioma,Tr-gl_1114.jpg,0.4784393310546875,51.33253486380241,0.9933057022259634
v1_uniform,train,glioma,Tr-gl_1115.jpg,0.3856201171875,52.26920678594517,0.9963436035543309
v1_uniform,train,glioma,Tr-gl_1116.jpg,0.46728515625,51.4349837539486,0.9844396970344275
v1_uniform,train,glioma,Tr-gl_1117.jpg,0.48968505859375,51.23163507961152,0.9967784633496662
v1_uniform,train,glioma,Tr-gl_1118.jpg,0.48284912109375,51.2926891565055,0.99474161697691
v1_uniform,train,glioma,Tr-gl_1119.jpg,0.3104095458984375,53.21145292394937,0.994691594484009
v1_uniform,train,glioma,Tr-gl_112.jpg,0.3814849853515625,52.31602911387722,0.9959082664729743
v1_uniform,train,glioma,Tr-gl_1120.jpg,0.3688507080078125,52.46229739445774,0.9954151489724142
v1_uniform,train,glioma,Tr-gl_1121.jpg,0.4735107421875,51.377505248996094,0.9886315372044268
v1_uniform,train,glioma,Tr-gl_1122.jpg,0.353179931640625,52.650843427045956,0.9958047478672262
v1_uniform,train,glioma,Tr-gl_1123.jpg,0.380096435546875,52.331865639551026,0.99536986299012
v1_uniform,train,glioma,Tr-gl_1124.jpg,0.3814697265625,52.31620282819571,0.9956036045111892
v1_uniform,train,glioma,Tr-gl_1125.jpg,0.3251800537109375,53.00956462411274,0.9911441350531079
v1_uniform,train,glioma,Tr-gl_1126.jpg,0.3513031005859375,52.67398377994698,0.9960359565847051
v1_uniform,train,glioma,Tr-gl_1127.jpg,0.4832916259765625,51.28871090710775,0.9950231162542182
v1_uniform,train,glioma,Tr-gl_1128.jpg,0.489044189453125,51.23732257636773,0.9962649647516789
v1_uniform,train,glioma,Tr-gl_1129.jpg,0.354339599609375,52.63660670767821,0.9949313065759396
v1_uniform,train,glioma,Tr-gl_113.jpg,0.4113922119140625,51.98824295081306,0.9951249096496838
v1_uniform,train,glioma,Tr-gl_1130.jpg,0.3907012939453125,52.21235511321194,0.9965620627440117
v1_uniform,train,glioma,Tr-gl_1131.jpg,0.3836822509765625,52.291086515346635,0.9970314418016907
v1_uniform,train,glioma,Tr-gl_1132.jpg,0.3347015380859375,52.884226527506456,0.9933182292546421
v1_uniform,train,glioma,Tr-gl_1133.jpg,0.31707763671875,53.119147482704506,0.9918569129279853
v1_uniform,train,glioma,Tr-gl_1134.jpg,0.4837646484375,51.284462321654765,0.9947318276278221
v1_uniform,train,glioma,Tr-gl_1135.jpg,0.358428955078125,52.58677274714004,0.9960130862168528
v1_uniform,train,glioma,Tr-gl_1136.jpg,0.3622894287109375,52.5402469898211,0.9935470813509032
v1_uniform,train,glioma,Tr-gl_1137.jpg,0.3466339111328125,52.732093134610395,0.9908240959477433
v1_uniform,train,glioma,Tr-gl_1138.jpg,0.3260498046875,52.997964164782935,0.9925758688665245
v1_uniform,train,glioma,Tr-gl_1139.jpg,0.4842681884765625,51.27994419640598,0.9957101511925128
v1_uniform,train,glioma,Tr-gl_114.jpg,0.3805999755859375,52.32611604775272,0.9945159828130331
v1_uniform,train,glioma,Tr-gl_1140.jpg,0.3833160400390625,52.29523367977497,0.9922482512757888
v1_uniform,train,glioma,Tr-gl_1141.jpg,0.325103759765625,53.010583688063505,0.9927655122364175
v1_uniform,train,glioma,Tr-gl_1142.jpg,0.3743438720703125,52.39809632654104,0.9949942872481393
v1_uniform,train,glioma,Tr-gl_1143.jpg,0.486236572265625,51.26232739688828,0.9960268427931928
v1_uniform,train,glioma,Tr-gl_1144.jpg,0.393096923828125,52.18580715597041,0.9946882344176257
v1_uniform,train,glioma,Tr-gl_1145.jpg,0.38201904296875,52.30995348610351,0.9929319359365159
v1_uniform,train,glioma,Tr-gl_1146.jpg,0.3508758544921875,52.67926877581553,0.9965605535660648
v1_uniform,train,glioma,Tr-gl_1147.jpg,0.373199462890625,52.41139350830441,0.9942489810947548
v1_uniform,train,glioma,Tr-gl_1148.jpg,0.4882049560546875,51.24478176986499,0.9961807608414246
v1_uniform,train,glioma,Tr-gl_1149.jpg,0.3749847412109375,52.39066764987436,0.9934936562939587
v1_uniform,train,glioma,Tr-gl_115.jpg,0.48052978515625,51.31360048721628,0.9944044589699479
v1_uniform,train,glioma,Tr-gl_1150.jpg,0.39678955078125,52.14520134124166,0.9944369282190539
v1_uniform,train,glioma,Tr-gl_1151.jpg,0.384918212890625,52.27711900096092,0.9962773350852129
v1_uniform,train,glioma,Tr-gl_1152.jpg,0.3879547119140625,52.24299329896827,0.9938881727881611
v1_uniform,train,glioma,Tr-gl_1153.jpg,0.4029693603515625,52.078083349156685,0.9896248031838841
v1_uniform,train,glioma,Tr-gl_1154.jpg,0.314849853515625,53.14976865285952,0.99295073692604
v1_uniform,train,glioma,Tr-gl_1155.jpg,0.4869232177734375,51.256198775307205,0.995741336656719
v1_uniform,train,glioma,Tr-gl_1156.jpg,0.3276214599609375,52.97708019558005,0.9920651354483444
v1_uniform,train,glioma,Tr-gl_1157.jpg,0.33038330078125,52.94062273072586,0.994231372896004
v1_uniform,train,glioma,Tr-gl_1158.jpg,0.3284912109375,52.96556606735911,0.9925955062511045
v1_uniform,train,glioma,Tr-gl_1159.jpg,0.46697998046875,51.43782098199687,0.9882024710145739
v1_uniform,train,glioma,Tr-gl_116.jpg,0.4857940673828125,51.26628154060058,0.9932467418487143
v1_uniform,train,glioma,Tr-gl_1160.jpg,0.318023681640625,53.106208999309395,0.9950026987041677
v1_uniform,train,glioma,Tr-gl_1161.jpg,0.488677978515625,51.24057592178664,0.9945130075323576
v1_uniform,train,glioma,Tr-gl_1162.jpg,0.3310699462890625,52.93160602505526,0.9948657835275061
v1_uniform,train,glioma,Tr-gl_1163.jpg,0.483734130859375,51.28473629855414,0.995793858274421
v1_uniform,train,glioma,Tr-gl_1164.jpg,0.320587158203125,53.071342390856564,0.9947844436073963
v1_uniform,train,glioma,Tr-gl_1165.jpg,0.3790130615234375,52.344261840137975,0.9942982671192097
v1_uniform,train,glioma,Tr-gl_1166.jpg,0.351531982421875,52.67115517550555,0.9934508188528861
v1_uniform,train,glioma,Tr-gl_1167.jpg,0.4813079833984375,51.30657295539745,0.9935210117534607
v1_uniform,train,glioma,Tr-gl_1168.jpg,0.335235595703125,52.877302345710994,0.9960616759453333
v1_uniform,train,glioma,Tr-gl_1169.jpg,0.37701416015625,52.36722698825953,0.9946847596752371
v1_uniform,train,glioma,Tr-gl_117.jpg,0.319976806640625,53.079618610262656,0.9940557478608503
v1_uniform,train,glioma,Tr-gl_1170.jpg,0.388824462890625,52.233267801172865,0.9952105534395449
v1_uniform,train,glioma,Tr-gl_1171.jpg,0.3306732177734375,52.93681339356767,0.9908717169512278
v1_uniform,train,glioma,Tr-gl_1172.jpg,0.4819183349609375,51.301069111782724,0.9928426984530117
v1_uniform,train,glioma,Tr-gl_1173.jpg,0.491455078125,51.2159653394703,0.9956016017562682
v1_uniform,train,glioma,Tr-gl_1174.jpg,0.4856109619140625,51.26791879165917,0.9951005212198158
v1_uniform,train,glioma,Tr-gl_1175.jpg,0.329376220703125,52.953881187670035,0.9918030824134036
v1_uniform,train,glioma,Tr-gl_1176.jpg,0.4862823486328125,51.26191855294174,0.9964932184977568
v1_uniform,train,glioma,Tr-gl_1177.jpg,0.4864349365234375,51.26055601769211,0.9969555980396853
v1_uniform,train,glioma,Tr-gl_1178.jpg,0.4779052734375,51.33738538105704,0.9932546097613256
v1_uniform,train,glioma,Tr-gl_1179.jpg,0.380859375,52.32315710481223,0.9954273207450759
v1_uniform,train,glioma,Tr-gl_118.jpg,0.4093170166015625,52.01020560853621,0.994170463951383
v1_uniform,train,glioma,Tr-gl_1180.jpg,0.480804443359375,51.31111888317609,0.9905981770248927
v1_uniform,train,glioma,Tr-gl_1181.jpg,0.3795166015625,52.338495824564745,0.9946906247784573
v1_uniform,train,glioma,Tr-gl_1182.jpg,0.375091552734375,52.389430771548234,0.9941405456328317
v1_uniform,train,glioma,Tr-gl_1183.jpg,0.320098876953125,53.07796210416113,0.9930190308762639
v1_uniform,train,glioma,Tr-gl_1184.jpg,0.3693389892578125,52.45655204514701,0.9947001809175584
v1_uniform,train,glioma,Tr-gl_1185.jpg,0.4818878173828125,51.30134413836878,0.9954288909619619
v1_uniform,train,glioma,Tr-gl_1186.jpg,0.318328857421875,53.10204350424708,0.9927263786839425
v1_uniform,train,glioma,Tr-gl_1187.jpg,0.3406829833984375,52.80729919113128,0.9920342159459824
v1_uniform,train,glioma,Tr-gl_1188.jpg,0.39642333984375,52.14921144754601,0.9967452433752407
v1_uniform,train,glioma,Tr-gl_1189.jpg,0.3173828125,53.11496956528848,0.9951678832109159
v1_uniform,train,glioma,Tr-gl_119.jpg,0.364990234375,52.507991161752365,0.9939901332640053
v1_uniform,train,glioma,Tr-gl_1190.jpg,0.485687255859375,51.267236528706064,0.9961312415068739
v1_uniform,train,glioma,Tr-gl_1191.jpg,0.476318359375,51.351830394411664,0.9911397400535801
v1_uniform,train,glioma,Tr-gl_1192.jpg,0.482513427734375,51.29570957157426,0.9952427202553502
v1_uniform,train,glioma,Tr-gl_1193.jpg,0.4837493896484375,51.28459930794396,0.9960250976309304
v1_uniform,train,glioma,Tr-gl_1194.jpg,0.4879302978515625,51.247225745629564,0.9964270477614426
v1_uniform,train,glioma,Tr-gl_1195.jpg,0.48785400390625,51.2479048719377,0.992302096407607
v1_uniform,train,glioma,Tr-gl_1196.jpg,0.3288726806640625,52.960525625741546,0.9919995429146969
v1_uniform,train,glioma,Tr-gl_1197.jpg,0.388427734375,52.23770129189103,0.9967850648549634
v1_uniform,train,glioma,Tr-gl_1198.jpg,0.4823760986328125,51.296945801625185,0.9929979989970892
v1_uniform,train,glioma,Tr-gl_1199.jpg,0.47705078125,51.3451574945293,0.9939191143170996
v1_uniform,train,glioma,Tr-gl_12.jpg,0.4825897216796875,51.295022929124876,0.9932487543136438
v1_uniform,train,glioma,Tr-gl_120.jpg,0.4848785400390625,51.27447397517197,0.9950552773547982
v1_uniform,train,glioma,Tr-gl_1200.jpg,0.4830322265625,51.291042542336385,0.9951435495212765
v1_uniform,train,glioma,Tr-gl_1201.jpg,0.3886260986328125,52.23548398079142,0.995744154731502
v1_uniform,train,glioma,Tr-gl_1202.jpg,0.3660125732421875,52.49584356358988,0.995703727780636
v1_uniform,train,glioma,Tr-gl_1203.jpg,0.4113922119140625,51.98824295081306,0.9954265698661275
v1_uniform,train,glioma,Tr-gl_1204.jpg,0.4800567626953125,51.31787768767605,0.9943980901637343
v1_uniform,train,glioma,Tr-gl_1205.jpg,0.409820556640625,52.00486622001171,0.993809007972337
v1_uniform,train,glioma,Tr-gl_1206.jpg,0.4819488525390625,51.30079410261223,0.9957256039309146
v1_uniform,train,glioma,Tr-gl_1207.jpg,0.3880462646484375,52.24196853614637,0.9961111280542669
v1_uniform,train,glioma,Tr-gl_1208.jpg,0.346221923828125,52.737257956066735,0.992336138722833
v1_uniform,train,glioma,Tr-gl_1209.jpg,0.485748291015625,51.26669079550366,0.9963970344968179
v1_uniform,train,glioma,Tr-gl_121.jpg,0.3292694091796875,52.95528976471161,0.993594780268917
v1_uniform,train,glioma,Tr-gl_1210.jpg,0.4816131591796875,51.30382016170782,0.9923684960125827
v1_uniform,train,glioma,Tr-gl_1211.jpg,0.359375,52.57532498834205,0.9937066351772301
v1_uniform,train,glioma,Tr-gl_1212.jpg,0.482757568359375,51.29351269776501,0.9950622071257089
v1_uniform,train,glioma,Tr-gl_1213.jpg,0.30914306640625,53.22920850467348,0.9900824864876328
v1_uniform,train,glioma,Tr-gl_1214.jpg,0.3307952880859375,52.93521046120566,0.9923059960319619
v1_uniform,train,glioma,Tr-gl_1215.jpg,0.3896942138671875,52.22356403379575,0.9962074706034547
v1_uniform,train,glioma,Tr-gl_1216.jpg,0.48333740234375,51.28829957198117,0.9948150539246339
v1_uniform,train,glioma,Tr-gl_1217.jpg,0.33465576171875,52.88482054280166,0.9938153043401335
v1_uniform,train,glioma,Tr-gl_1218.jpg,0.3110198974609375,53.20292187014487,0.9918952191736614
v1_uniform,train,glioma,Tr-gl_1219.jpg,0.3752899169921875,52.38713464596259,0.9943084743293171
v1_uniform,train,glioma,Tr-gl_122.jpg,0.33203125,52.91901400465467,0.9951403385257899
v1_uniform,train,glioma,Tr-gl_1220.jpg,0.4835662841796875,51.28624348052972,0.9962633901519157
v1_uniform,train,glioma,Tr-gl_1221.jpg,0.3926544189453125,52.19069871488162,0.9967688711341132
v1_uniform,train,glioma,Tr-gl_1222.jpg,0.322265625,53.04866377629835,0.9904945284216956
v1_uniform,train,glioma,Tr-gl_1223.jpg,0.387054443359375,52.25308303374704,0.9963461087271438
v1_uniform,train,glioma,Tr-gl_1224.jpg,0.32305908203125,53.03798406172379,0.992290176715759
v1_uniform,train,glioma,Tr-gl_1225.jpg,0.3229217529296875,53.039830595511916,0.9956515567445855
v1_uniform,train,glioma,Tr-gl_1226.jpg,0.4828643798828125,51.29255191481044,0.9952829713957875
v1_uniform,train,glioma,Tr-gl_1227.jpg,0.478912353515625,51.3282432108053,0.9948731944894297
v1_uniform,train,glioma,Tr-gl_1228.jpg,0.3259735107421875,52.99898051002148,0.9912135365805316
v1_uniform,train,glioma,Tr-gl_1229.jpg,0.3375396728515625,52.847555357366424,0.996858402434137
v1_uniform,train,glioma,Tr-gl_123.jpg,0.486419677734375,51.260692251982285,0.9971599837636491
v1_uniform,train,glioma,Tr-gl_1230.jpg,0.3329010009765625,52.90765259859804,0.995210344056915
v1_uniform,train,glioma,Tr-gl_1231.jpg,0.332183837890625,52.917018624505154,0.9946946101827655
v1_uniform,train,glioma,Tr-gl_1232.jpg,0.482421875,51.29653368584076,0.9960086831002837
v1_uniform,train,glioma,Tr-gl_1233.jpg,0.325347900390625,53.00732352477329,0.9925793140841266
v1_uniform,train,glioma,Tr-gl_1234.jpg,0.489105224609375,51.23678058899414,0.9937860453586815
v1_uniform,train,glioma,Tr-gl_1235.jpg,0.380615234375,52.32594193646843,0.9962603361150991
v1_uniform,train,glioma,Tr-gl_1236.jpg,0.4815673828125,51.30423296954227,0.9956032920621044
v1_uniform,train,glioma,Tr-gl_1237.jpg,0.3329925537109375,52.906458388282815,0.9955064858971734
v1_uniform,train,glioma,Tr-gl_1238.jpg,0.3910064697265625,52.20896417427799,0.9957977766860597
